Season,Date,Location,Team,Opponent,Abbr,Jersey,PlayerName,StarterFlag,Mins,3PT_Pct,FG_Pct,FT_Pct,Reb_O,Reb_D,Reb_T,PF,AST,TO,BLK,STL,Pts,3PTM,3PTA,FGM,FGA,FTM,FTA,TS_Pct,eFG_Pct,HomeAway
2022-23,2022-10-21,"Quebec City, QC",Bishop's Gaiters,Algoma Thunderbirds,BIS,2.0,Hisham Saleh,False,12,40.0,28.6,50.0,1,4,5,2,1,1,0,0,7,2,5,2,7,1,2,44.42,42.86,
2022-23,2022-10-21,"Quebec City, QC",Bishop's Gaiters,Algoma Thunderbirds,BIS,7.0,Michael Dooley,False,5,100.0,100.0,0.0,0,0,0,1,1,1,0,0,6,2,2,2,2,0,0,150.0,150.0,
2022-23,2022-10-21,"Quebec City, QC",Bishop's Gaiters,Algoma Thunderbirds,BIS,8.0,Carl Dubois,True,20,33.3,33.3,50.0,0,3,3,3,1,2,0,1,4,1,3,1,3,1,2,51.55,50.0,
2022-23,2022-10-21,"Quebec City, QC",Bishop's Gaiters,Algoma Thunderbirds,BIS,11.0,Micah Della Foresta,True,15,0.0,0.0,100.0,0,5,5,1,0,2,0,1,2,0,4,0,8,2,2,11.26,0.0,
2022-23,2022-10-21,"Quebec City, QC",Bishop's Gaiters,Algoma Thunderbirds,BIS,4.0,Obinna Dike-Nwagbara,False,8,0.0,20.0,0.0,0,2,2,0,3,0,0,2,2,0,3,1,5,0,0,20.0,20.0,
2022-23,2022-10-21,"Quebec City, QC",Bishop's Gaiters,Algoma Thunderbirds,BIS,3.0,Zacharie Michaud,False,7,0.0,33.3,0.0,1,5,6,1,0,1,0,1,2,0,1,1,3,0,0,33.33,33.33,
2022-23,2022-10-21,"Quebec City, QC",Bishop's Gaiters,Algoma Thunderbirds,BIS,15.0,Daniel Gonzalez Longarela,False,12,0.0,0.0,0.0,1,6,7,1,2,1,0,0,0,0,0,0,3,0,0,0.0,0.0,
2022-23,2022-10-21,"Quebec City, QC",Bishop's Gaiters,Algoma Thunderbirds,BIS,12.0,Kiano Heath,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,
2022-23,2022-10-21,"Quebec City, QC",Algoma Thunderbirds,Bishop's Gaiters,ALG,5.0,Johan Germain,True,22,28.6,33.3,33.3,1,5,6,2,3,0,0,0,13,2,7,5,15,1,3,39.83,40.0,
2022-23,2022-10-21,"Quebec City, QC",Algoma Thunderbirds,Bishop's Gaiters,ALG,2.0,Devin Miron,True,32,16.7,45.5,100.0,1,6,7,2,4,2,0,0,13,1,6,5,11,2,2,54.71,50.0,
2022-23,2022-10-21,"Quebec City, QC",Algoma Thunderbirds,Bishop's Gaiters,ALG,7.0,Adrian Deere,False,14,37.5,37.5,0.0,0,0,0,3,1,1,0,0,9,3,8,3,8,0,0,56.25,56.25,
2022-23,2022-10-21,"Quebec City, QC",Algoma Thunderbirds,Bishop's Gaiters,ALG,23.0,Roman Niro,True,30,9.1,23.5,0.0,0,4,4,1,0,1,0,0,9,1,11,4,17,0,0,26.47,26.47,
2022-23,2022-10-21,"Quebec City, QC",Algoma Thunderbirds,Bishop's Gaiters,ALG,21.0,Joel Ongagna,True,23,100.0,25.0,50.0,2,2,4,4,0,2,1,0,5,1,1,1,4,2,4,43.4,37.5,
2022-23,2022-10-21,"Quebec City, QC",Algoma Thunderbirds,Bishop's Gaiters,ALG,34.0,Shawn Cher-Enfant,False,17,0.0,33.3,0.0,0,0,0,4,0,0,0,1,4,0,1,2,6,0,2,29.07,33.33,
2022-23,2022-10-21,"Quebec City, QC",Algoma Thunderbirds,Bishop's Gaiters,ALG,1.0,Peter De La Paz,False,18,0.0,25.0,50.0,2,2,4,2,3,1,0,0,3,0,2,1,4,1,2,30.74,25.0,
2022-23,2022-10-21,"Quebec City, QC",Algoma Thunderbirds,Bishop's Gaiters,ALG,22.0,Taleh Wade,True,32,11.1,9.1,0.0,0,1,1,0,1,2,0,2,3,1,9,1,11,0,0,13.64,13.64,
2022-23,2022-10-21,"Quebec City, QC",Algoma Thunderbirds,Bishop's Gaiters,ALG,10.0,Riley Rathwell,False,12,0.0,0.0,100.0,0,4,4,0,0,1,0,0,2,0,2,0,2,2,2,34.72,0.0,
2022-23,2022-10-21,"Abbotsford, BC",UFV Cascades,Mount Royal University Cougars,UFV,5.0,Dylan Kinley,True,43,46.2,48.0,100.0,1,7,8,2,10,4,1,2,36,6,13,12,25,6,6,65.12,60.0,
2022-23,2022-10-21,"Abbotsford, BC",UFV Cascades,Mount Royal University Cougars,UFV,1.0,Courtney Anderson,True,38,44.4,56.5,75.0,0,4,4,4,6,4,0,1,33,4,9,13,23,3,4,66.64,65.22,
2022-23,2022-10-21,"Abbotsford, BC",UFV Cascades,Mount Royal University Cougars,UFV,14.0,Dario Lopez,True,40,0.0,46.7,60.0,2,10,12,3,5,3,1,1,17,0,1,7,15,3,5,49.42,46.67,
2022-23,2022-10-21,"Abbotsford, BC",UFV Cascades,Mount Royal University Cougars,UFV,13.0,Uyi Ologhola,True,31,0.0,60.0,0.0,4,2,6,2,1,2,0,2,12,0,1,6,10,0,0,60.0,60.0,
2022-23,2022-10-21,"Abbotsford, BC",UFV Cascades,Mount Royal University Cougars,UFV,7.0,Nolan Anderson,False,20,100.0,100.0,50.0,0,1,1,2,2,3,1,3,9,1,1,3,3,2,4,94.54,116.67,
2022-23,2022-10-21,"Abbotsford, BC",UFV Cascades,Mount Royal University Cougars,UFV,15.0,Matthias Klim,False,22,0.0,75.0,0.0,2,4,6,1,4,3,2,2,6,0,0,3,4,0,0,75.0,75.0,
2022-23,2022-10-21,"Abbotsford, BC",UFV Cascades,Mount Royal University Cougars,UFV,3.0,Dhivaan Bhogal,True,24,0.0,50.0,50.0,5,3,8,5,2,5,1,2,5,0,0,2,4,1,2,51.23,50.0,
2022-23,2022-10-21,"Abbotsford, BC",UFV Cascades,Mount Royal University Cougars,UFV,6.0,Jaydan Bains,False,3,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,
2022-23,2022-10-21,"Abbotsford, BC",UFV Cascades,Mount Royal University Cougars,UFV,10.0,Clay Kurtz,False,5,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,2,0.0,0.0,
2022-23,2022-10-21,"Abbotsford, BC",Mount Royal University Cougars,UFV Cascades,MRU,2.0,Keivonte Watts,True,35,25.0,52.9,81.8,3,4,7,1,4,7,2,3,28,1,4,9,17,9,11,64.1,55.88,
2022-23,2022-10-21,"Abbotsford, BC",Mount Royal University Cougars,UFV Cascades,MRU,1.0,Holt Tomie,True,37,50.0,31.2,66.7,0,7,7,3,9,6,0,5,16,2,4,5,16,4,6,42.92,37.5,
2022-23,2022-10-21,"Abbotsford, BC",Mount Royal University Cougars,UFV Cascades,MRU,8.0,Sam Barnie,False,18,50.0,55.6,50.0,1,0,1,4,0,0,0,1,15,4,8,5,9,1,2,75.91,77.78,
2022-23,2022-10-21,"Abbotsford, BC",Mount Royal University Cougars,UFV Cascades,MRU,6.0,Caden Kangas,False,22,33.3,62.5,0.0,2,1,3,4,4,0,0,0,11,1,3,5,8,0,0,68.75,68.75,
2022-23,2022-10-21,"Abbotsford, BC",Mount Royal University Cougars,UFV Cascades,MRU,9.0,Scott Duncan,True,31,0.0,45.5,0.0,1,1,2,1,2,0,0,3,10,0,2,5,11,0,0,45.45,45.45,
2022-23,2022-10-21,"Abbotsford, BC",Mount Royal University Cougars,UFV Cascades,MRU,10.0,Ijah Nelson,False,22,0.0,66.7,100.0,0,3,3,3,4,1,0,3,10,0,1,4,6,2,2,72.67,66.67,
2022-23,2022-10-21,"Abbotsford, BC",Mount Royal University Cougars,UFV Cascades,MRU,34.0,Mawien Mawien,False,14,0.0,60.0,100.0,1,2,3,1,0,2,0,1,8,0,0,3,5,2,2,68.03,60.0,
2022-23,2022-10-21,"Abbotsford, BC",Mount Royal University Cougars,UFV Cascades,MRU,13.0,Daniel Mulder,True,29,0.0,50.0,50.0,2,4,6,4,6,2,0,2,7,0,0,3,6,1,2,50.87,50.0,
2022-23,2022-10-21,"Abbotsford, BC",Mount Royal University Cougars,UFV Cascades,MRU,12.0,Daniel Owoeye,True,8,0.0,50.0,0.0,1,1,2,1,0,4,0,0,2,0,0,1,2,0,0,50.0,50.0,
2022-23,2022-10-21,"Abbotsford, BC",Mount Royal University Cougars,UFV Cascades,MRU,0.0,Hunter Boriskewich,False,6,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0.0,0.0,
2022-23,2022-10-21,"Abbotsford, BC",Mount Royal University Cougars,UFV Cascades,MRU,23.0,Isaiah Owen,False,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,
2022-23,2022-10-21,"Antigonish, NS",Memorial Sea-Hawks,Cape Breton Capers,SEA,13.0,Emmanuel Ring,True,31,28.6,65.2,83.3,4,7,11,3,4,5,0,5,37,2,7,15,23,5,6,72.15,69.57,
2022-23,2022-10-21,"Antigonish, NS",Memorial Sea-Hawks,Cape Breton Capers,SEA,11.0,Flynn Boardman-Raffett,True,32,40.0,60.0,75.0,0,6,6,0,3,7,0,3,17,2,5,6,10,3,4,72.28,70.0,
2022-23,2022-10-21,"Antigonish, NS",Memorial Sea-Hawks,Cape Breton Capers,SEA,12.0,Boris Ristanovic,True,30,66.7,60.0,100.0,3,3,6,1,4,2,1,3,17,2,3,6,10,3,3,75.09,70.0,
2022-23,2022-10-21,"Antigonish, NS",Memorial Sea-Hawks,Cape Breton Capers,SEA,14.0,Nicholas Tuff,True,28,30.0,33.3,40.0,1,4,5,1,0,4,1,2,15,3,10,5,15,2,5,43.6,43.33,
2022-23,2022-10-21,"Antigonish, NS",Memorial Sea-Hawks,Cape Breton Capers,SEA,6.0,River Drefers,False,23,0.0,16.7,100.0,2,1,3,2,3,2,0,1,5,0,1,1,6,3,3,34.15,16.67,
2022-23,2022-10-21,"Antigonish, NS",Memorial Sea-Hawks,Cape Breton Capers,SEA,24.0,Jodick Moudiandambu,False,12,50.0,16.7,0.0,2,1,3,0,2,0,0,2,3,1,2,1,6,0,0,25.0,25.0,
2022-23,2022-10-21,"Antigonish, NS",Memorial Sea-Hawks,Cape Breton Capers,SEA,23.0,Miles Fryett,False,10,0.0,25.0,0.0,0,0,0,2,0,0,0,1,2,0,1,1,4,0,0,25.0,25.0,
2022-23,2022-10-21,"Antigonish, NS",Memorial Sea-Hawks,Cape Breton Capers,SEA,8.0,Cameron Stanford,False,12,0.0,25.0,0.0,2,1,3,0,0,0,0,0,2,0,0,1,4,0,0,25.0,25.0,
2022-23,2022-10-21,"Antigonish, NS",Memorial Sea-Hawks,Cape Breton Capers,SEA,5.0,Caleb D'Entremont,True,16,0.0,0.0,0.0,1,0,1,2,0,0,0,1,0,0,4,0,4,0,0,0.0,0.0,
2022-23,2022-10-21,"Antigonish, NS",Memorial Sea-Hawks,Cape Breton Capers,SEA,4.0,Merreck Mintz,False,6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,
2022-23,2022-10-21,"Antigonish, NS",Cape Breton Capers,Memorial Sea-Hawks,CBR,5.0,Justus Peuser,True,29,50.0,55.6,100.0,0,0,0,3,2,2,0,0,15,2,4,5,9,3,3,72.67,66.67,
2022-23,2022-10-21,"Antigonish, NS",Cape Breton Capers,Memorial Sea-Hawks,CBR,10.0,Ceejay Hanson,False,27,16.7,36.4,100.0,0,6,6,4,1,5,0,2,13,1,6,4,11,4,4,50.94,40.91,
2022-23,2022-10-21,"Antigonish, NS",Cape Breton Capers,Memorial Sea-Hawks,CBR,15.0,Live Kivivu,True,28,0.0,75.0,50.0,1,3,4,3,1,6,0,1,13,0,1,6,8,1,2,73.2,75.0,
2022-23,2022-10-21,"Antigonish, NS",Cape Breton Capers,Memorial Sea-Hawks,CBR,2.0,Tyson Cato,True,30,0.0,60.0,0.0,2,9,11,2,5,3,0,0,12,0,1,6,10,0,0,60.0,60.0,
2022-23,2022-10-21,"Antigonish, NS",Cape Breton Capers,Memorial Sea-Hawks,CBR,0.0,Osman (Ozzy) Omar,True,29,33.3,41.7,0.0,2,4,6,0,3,4,0,3,11,1,3,5,12,0,0,45.83,45.83,
2022-23,2022-10-21,"Antigonish, NS",Cape Breton Capers,Memorial Sea-Hawks,CBR,12.0,Mitchell Mersereau,True,29,66.7,75.0,0.0,0,7,7,2,1,3,0,0,8,2,3,3,4,0,0,100.0,100.0,
2022-23,2022-10-21,"Antigonish, NS",Cape Breton Capers,Memorial Sea-Hawks,CBR,1.0,Jason Callaghan,False,9,0.0,20.0,100.0,0,1,1,0,3,1,0,1,4,0,0,1,5,2,2,34.01,20.0,
2022-23,2022-10-21,"Antigonish, NS",Cape Breton Capers,Memorial Sea-Hawks,CBR,4.0,Harouna Diop,False,7,100.0,50.0,0.0,0,0,0,3,0,2,2,1,3,1,1,1,2,0,0,75.0,75.0,
2022-23,2022-10-21,"Antigonish, NS",Cape Breton Capers,Memorial Sea-Hawks,CBR,3.0,Jahnian Simmonds,False,6,0.0,100.0,25.0,0,0,0,2,1,2,0,2,3,0,0,1,1,1,4,54.35,100.0,
2022-23,2022-10-21,"Antigonish, NS",Cape Breton Capers,Memorial Sea-Hawks,CBR,21.0,Jamal Cadore,False,6,0.0,50.0,0.0,0,1,1,0,0,1,0,0,2,0,0,1,2,0,0,50.0,50.0,
2022-23,2022-10-21,"Antigonish, NS",Cape Breton Capers,Memorial Sea-Hawks,CBR,8.0,Coby Tunnicliff,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,0.0,
2022-23,2022-10-21,"Antigonish, NS",St. Francis Xavier X-Men,Calgary Dinos,STX,27.0,Avan Nava,True,24,20.0,41.7,100.0,1,1,2,0,0,0,0,0,15,1,5,5,12,4,4,54.51,45.83,
2022-23,2022-10-21,"Antigonish, NS",St. Francis Xavier X-Men,Calgary Dinos,STX,6.0,Dondre Reddick,True,29,0.0,55.6,100.0,2,3,5,1,2,1,0,1,14,0,1,5,9,4,4,65.06,55.56,
2022-23,2022-10-21,"Antigonish, NS",St. Francis Xavier X-Men,Calgary Dinos,STX,55.0,David Muenkat,True,32,0.0,38.5,40.0,5,9,14,2,5,4,1,2,12,0,0,5,13,2,5,39.47,38.46,
2022-23,2022-10-21,"Antigonish, NS",St. Francis Xavier X-Men,Calgary Dinos,STX,10.0,Deon Ejim,True,22,50.0,42.9,60.0,3,5,8,1,1,1,0,1,10,1,2,3,7,3,5,54.35,50.0,
2022-23,2022-10-21,"Antigonish, NS",St. Francis Xavier X-Men,Calgary Dinos,STX,3.0,Antoine Vernon,True,19,0.0,22.2,85.7,0,3,3,0,4,2,0,1,10,0,2,2,9,6,7,41.39,22.22,
2022-23,2022-10-21,"Antigonish, NS",St. Francis Xavier X-Men,Calgary Dinos,STX,15.0,Bennett Grumbach,False,10,40.0,50.0,0.0,0,0,0,0,1,0,0,2,8,2,5,3,6,0,0,66.67,66.67,
2022-23,2022-10-21,"Antigonish, NS",St. Francis Xavier X-Men,Calgary Dinos,STX,0.0,Gatluak James,False,8,0.0,66.7,100.0,1,1,2,3,0,0,2,1,6,0,1,2,3,2,2,77.32,66.67,
2022-23,2022-10-21,"Antigonish, NS",St. Francis Xavier X-Men,Calgary Dinos,STX,13.0,Steven Levnaic,False,17,0.0,50.0,0.0,0,1,1,2,0,0,0,2,4,0,1,2,4,0,0,50.0,50.0,
2022-23,2022-10-21,"Antigonish, NS",St. Francis Xavier X-Men,Calgary Dinos,STX,22.0,Michael Utsalo,False,12,0.0,100.0,0.0,0,0,0,3,1,0,0,0,2,0,0,1,1,0,0,100.0,100.0,
2022-23,2022-10-21,"Antigonish, NS",St. Francis Xavier X-Men,Calgary Dinos,STX,2.0,Keyonte Beals,False,14,0.0,0.0,50.0,1,1,2,1,0,0,0,0,1,0,2,0,3,1,2,12.89,0.0,
2022-23,2022-10-21,"Antigonish, NS",St. Francis Xavier X-Men,Calgary Dinos,STX,1.0,Matt Pennell,False,13,0.0,0.0,0.0,0,2,2,0,2,3,0,0,0,0,0,0,2,0,0,0.0,0.0,
2022-23,2022-10-21,"Antigonish, NS",Calgary Dinos,St. Francis Xavier X-Men,CGY,3.0,Jackson Bayles,False,28,55.6,54.5,50.0,2,3,5,1,1,5,0,1,18,5,9,6,11,1,2,75.76,77.27,
2022-23,2022-10-21,"Antigonish, NS",Calgary Dinos,St. Francis Xavier X-Men,CGY,2.0,Jeffrey Tezo,True,29,25.0,45.5,80.0,0,1,1,3,3,3,0,0,15,1,4,5,11,4,5,56.82,50.0,
2022-23,2022-10-21,"Antigonish, NS",Calgary Dinos,St. Francis Xavier X-Men,CGY,8.0,Noah Wharton,True,27,42.9,38.5,0.0,1,3,4,1,3,0,0,1,13,3,7,5,13,0,0,50.0,50.0,
2022-23,2022-10-21,"Antigonish, NS",Calgary Dinos,St. Francis Xavier X-Men,CGY,0.0,Ezeoha Santiago,True,19,33.3,22.2,100.0,0,1,1,4,1,2,0,0,7,1,3,2,9,2,2,35.43,27.78,
